,Background,Background Error,Branch Lengths,Branches,Curvature,Gauss. Width,Intensity Error,Lengths,Peak Intensity,Width Error,Widths
105,,,"[7.0710678118654755, 4.2426406871192857, 0, 18.55634918610405, 4.2426406871192857, 14.071067811865477, 0, 16.242640687119284, 19.899494936611667, 5.6568542494923806, 5.2426406871192848, 40.970562748477136, 35.798989873223334, 41.384776310850242, 7.8284271247461898, 40.627416997969512, 16.142135623730955, 5.6568542494923806, 5.6568542494923806, 5.6568542494923806, 8.0710678118654755, 5.6568542494923806, 2.8284271247461903, 0, 32.798989873223334, 13.485281374238571, 2.0, 10.899494936611667, 44.041630560342611, 12.727922061357859, 17.071067811865479, 17.656854249492383, 12.313708498984763, 6.2426406871192848, 9.8284271247461898, 18.65685424949238, 50.284271247461895]",37,0.07403099073375635,,,1.3287790155419428,,,0.056156852490515392
106,,,"[57.455844122715696, 7.0710678118654755, 5.6568542494923806, 1.0, 0, 5.6568542494923806, 8.6568542494923797, 5.6568542494923806]",8,0.20108892321369864,,,0.33160840351357423,,,Fit Fail
107,,,"[10.82842712474619, 8.0710678118654755, 28.313708498984763, 9.8994949366116671, 8.0710678118654755, 64.941125496954257, 9.4852813742385713, 17.656854249492383, 11.242640687119284, 8.0710678118654755, 16.071067811865476, 12.899494936611667, 7.8284271247461898, 23.970562748477146, 37.45584412271571, 21.656854249492383, 44.384776310850228, 22.313708498984763, 16.142135623730955, 60.183766184073534, 8.0710678118654755, 26.55634918610405, 29.727922061357862, 30.384776310850242, 53.526911934581172, 26.970562748477146, 37.970562748477136, 32.142135623730951, 0, 7.0710678118654755, 6.8284271247461898, 7.0710678118654755, 0, 43.55634918610405, 7.0710678118654755, 55.941125496954264, 17.727922061357859, 23.313708498984763, 14.485281374238571, 26.142135623730955, 8.4852813742385713, 4.4142135623730949, 22.142135623730955, 27.97056274847715, 11.485281374238571, 20.727922061357859, 23.485281374238571, 9.2426406871192839, 28.55634918610405, 20.313708498984763, 12.313708498984763, 16.071067811865476, 8.4852813742385713, 70.355339059327349, 7.6568542494923797, 8.6568542494923797, 32.242640687119291, 14.313708498984763, 5.2426406871192857, 11.656854249492381, 13.414213562373096, 4.8284271247461898, 28.55634918610405, 19.142135623730955, 24.55634918610405, 5.6568542494923806, 8.4852813742385713, 2.8284271247461903, 62.213203435596405, 6.0, 43.041630560342604, 16.65685424949238, 8.8284271247461898, 36.112698372208094, 5.2426406871192848, 90.183766184073519, 12.899494936611667, 7.0710678118654755, 16.656854249492383, 22.313708498984766, 0, 21.384776310850242, 5.2426406871192848, 10.828427124746192, 1.0, 5.6568542494923806, 12.828427124746192, 9.6568542494923815, 11.899494936611667, 45.627416997969519, 16.65685424949238, 25.142135623730955, 7.0710678118654755, 5.6568542494923806, 39.284271247461902, 10.485281374238571, 9.4142135623730958, 40.798989873223327, 9.2426406871192857, 5.6568542494923806, 17.071067811865476, 17.65685424949238, 29.727922061357862, 7.6568542494923797, 7.0710678118654755, 4.8284271247461898, 12.071067811865477, 2.4142135623730949, 5.6568542494923806, 28.970562748477146, 10.485281374238571, 8.6568542494923797, 17.313708498984763, 8.0710678118654755, 9.6568542494923797, 10.242640687119286, 2.4142135623730949, 4.8284271247461898, 6.4142135623730949, 12.899494936611667, 22.55634918610405, 13.313708498984763, 12.242640687119286, 11.313708498984763, 29.627416997969529, 7.0710678118654755, 65.669047558312101, 1.0, 16.313708498984763, 16.142135623730955, 26.55634918610405, 14.656854249492381, 27.071067811865476, 8.4852813742385713, 7.0710678118654755, 12.071067811865477, 1.4142135623730951, 33.798989873223334, 45.213203435596419, 10.899494936611667, 18.55634918610405]",141,0.04859163683837266,,,5.436219904637577,,,Fit Fail
108,,,"[19.55634918610405, 12.071067811865477, 2.0, 33.213203435596434, 42.45584412271571]",5,0.15040636942355168,,,0.3617704870675368,,,Fit Fail
109,,,"[29.55634918610405, 1.4142135623730951, 17.142135623730955, 5.6568542494923806, 32.213203435596434, 9.2426406871192857, 14.65685424949238, 5.6568542494923806, 46.526911934581179, 42.698484809834994, 14.656854249492381, 19.313708498984763, 29.970562748477146, 0, 30.142135623730955, 29.55634918610405, 9.6568542494923797, 9.0710678118654755, 21.313708498984763, 1.0, 7.0710678118654755, 1.4142135623730951, 5.6568542494923806, 27.97056274847715, 32.384776310850242, 27.970562748477146, 5.6568542494923806, 12.899494936611667, 5.6568542494923806]",29,0.08241946687130643,,,2.1315021409281556,,,Fit Fail
110,,,"[9.8284271247461898, 15.899494936611669, 32.97056274847715]",3,0.1805098032279403,,,0.22920978461984504,,,0.0036325900638261915
111,,,"[20.899494936611671, 5.8284271247461898, 10.485281374238571, 18.485281374238571, 5.6568542494923806, 28.485281374238575, 11.313708498984763, 9.0710678118654755, 28.142135623730955, 7.0710678118654755, 7.8284271247461898, 13.485281374238571, 8.2426406871192857, 11.656854249492381, 13.242640687119287, 34.213203435596434, 12.414213562373096, 34.213203435596427, 7.6568542494923806, 6.6568542494923806, 31.970562748477146, 5.6568542494923806, 12.071067811865477, 22.970562748477146, 16.071067811865476]",25,0.06753432242161184,,,1.8711303870540446,,,0.15164625481592225
112,,,"[16.071067811865476, 28.313708498984763, 7.0710678118654755, 11.071067811865476, 16.142135623730955, 24.798989873223338, 5.6568542494923806, 19.970562748477146, 30.384776310850242, 5.6568542494923806, 6.6568542494923806, 8.6568542494923797, 7.0710678118654755, 38.79898987322332, 30.485281374238575, 14.727922061357859, 1.0, 15.899494936611667, 2.0, 8.6568542494923797, 14.899494936611667, 17.485281374238571, 2.8284271247461903, 25.899494936611671, 33.727922061357859, 6.2426406871192848, 25.384776310850242, 72.597979746446626, 4.2426406871192857, 39.627416997969519, 19.313708498984763, 13.82842712474619, 14.485281374238573, 0, 13.485281374238571, 6.2426406871192848, 1.0, 5.6568542494923806, 5.2426406871192857, 10.485281374238571, 12.899494936611667, 23.485281374238571, 20.071067811865479, 26.627416997969529, 14.313708498984763, 10.485281374238571, 5.2426406871192857, 7.0710678118654755, 37.384776310850242]",49,0.10173098588916908,,,3.761023990211751,,,0.039152838000524423
113,,,"[71.59797974644664, 18.899494936611667, 21.727922061357859, 22.899494936611667, 8.0710678118654755, 14.899494936611669, 9.8994949366116671, 29.727922061357862, 4.8284271247461898, 2.4142135623730949, 18.656854249492383, 33.970562748477143, 40.455844122715718, 50.355339059327363, 10.82842712474619, 6.2426406871192848, 32.97056274847715, 15.899494936611667, 7.0710678118654755, 14.071067811865476, 8.8284271247461898, 19.899494936611667, 46.627416997969505, 9.0710678118654755, 7.0710678118654755, 19.727922061357859, 21.313708498984763, 32.899494936611667, 7.6568542494923797, 27.55634918610405, 12.242640687119286, 9.0710678118654755, 9.4142135623730958, 52.183766184073548, 0, 7.0710678118654755, 18.899494936611667, 11.242640687119286, 7.0710678118654755, 21.384776310850242, 10.485281374238571, 5.6568542494923806, 17.313708498984763, 16.485281374238571, 31.727922061357859, 5.6568542494923806, 57.355339059327356, 6.8284271247461898, 53.59797974644664, 15.242640687119287, 6.6568542494923797, 13.899494936611667, 7.8284271247461898, 18.071067811865476, 9.2426406871192857, 8.4852813742385713, 8.0710678118654755, 22.727922061357859, 12.899494936611667, 15.727922061357859, 9.4852813742385713, 5.6568542494923806, 20.656854249492383, 17.656854249492383, 22.55634918610405, 0, 16.727922061357859, 1.0, 5.6568542494923806, 7.6568542494923797, 1.0, 8.0710678118654755, 2.4142135623730949, 5.6568542494923806, 1.0, 1.4142135623730951, 1.0, 10.899494936611667, 8.2426406871192839, 20.313708498984763, 74.669047558312101, 28.213203435596434, 8.4852813742385713, 9.4142135623730958]",84,0.05190720107135329,,,3.48662516237912,,,0.042531496564431399
114,,,"[12.485281374238571, 5.6568542494923806, 5.6568542494923806, 11.82842712474619, 1.0, 6.2426406871192848, 23.485281374238575, 9.2426406871192857, 10.071067811865476, 13.727922061357859, 5.2426406871192857, 6.6568542494923806, 5.6568542494923806, 7.0710678118654755, 7.0710678118654755, 12.313708498984763, 1.4142135623730951, 11.313708498984763, 5.6568542494923806, 2.4142135623730949, 9.8994949366116671, 18.970562748477146, 10.656854249492381, 25.142135623730955, 22.627416997969529, 13.899494936611667, 7.0710678118654755]",27,0.1736628770064433,,,0.5455905797501089,,,Fit Fail
115,,,"[6.6568542494923797, 30.970562748477146, 7.0710678118654755, 9.0710678118654755, 15.313708498984763]",5,0.20053394781552822,,,0.29004395630627305,,,0.028997350767559153
116,,,"[9.2426406871192857, 31.798989873223338, 7.2426406871192848, 42.455844122715703]",4,0.33666654029265336,,,0.40557792528505304,,,0.06901469384278118
117,,,"[48.112698372208079, 8.2426406871192839, 5.8284271247461898, 10.485281374238571, 23.313708498984763, 22.55634918610405, 8.6568542494923797, 27.142135623730955, 6.6568542494923806, 10.899494936611667, 9.8994949366116671, 8.2426406871192839, 11.313708498984763, 27.55634918610405, 16.727922061357859, 5.6568542494923806, 8.4852813742385713, 10.656854249492381]",18,0.17106719839398898,,,0.8497078172285606,,,0.16752461022873105
118,,,"[7.8284271247461898, 7.0710678118654755, 16.656854249492383, 33.142135623730951, 28.142135623730955, 65.355339059327335, 6.2426406871192857, 0, 10.485281374238571, 7.0710678118654755, 22.727922061357859, 13.071067811865476, 24.071067811865479, 9.0710678118654755]",14,0.10225539456863487,,,0.8726525683144091,,,0.085877102413100148
119,,,"[92.81118318204301, 17.142135623730955, 9.2426406871192857]",3,0.20508347331337048,,,0.40163190003612786,,,Fit Fail
120,,,"[13.071067811865477, 7.6568542494923797, 9.8994949366116671, 1.4142135623730951, 10.899494936611667, 23.384776310850242, 8.0710678118654755, 19.55634918610405, 7.8284271247461898, 21.485281374238571, 17.485281374238571, 3.0, 40.384776310850242, 29.798989873223338, 14.485281374238571, 19.142135623730955, 42.627416997969519, 0, 8.4852813742385713, 16.727922061357859, 31.798989873223338, 8.4852813742385713, 15.242640687119286, 13.899494936611669, 6.6568542494923806, 16.55634918610405, 9.2426406871192839, 7.0710678118654755, 5.6568542494923806, 17.727922061357859, 7.6568542494923797, 11.656854249492381, 7.0710678118654755, 5.6568542494923806, 2.4142135623730949, 23.798989873223338, 1.0, 2.8284271247461903, 5.6568542494923806, 13.313708498984763, 16.485281374238571, 0, 6.6568542494923797, 6.6568542494923797, 7.2426406871192857, 5.6568542494923806, 11.656854249492381, 0, 6.6568542494923797, 7.0710678118654755, 0, 5.6568542494923806, 2.4142135623730949, 8.4852813742385713, 2.8284271247461903, 8.4852813742385713, 11.071067811865476, 15.242640687119287, 25.627416997969529, 6.6568542494923797, 6.6568542494923797, 6.6568542494923806, 7.4142135623730949, 7.0710678118654755, 9.0710678118654755, 16.899494936611667, 1.0, 8.4852813742385713, 9.4852813742385713, 9.4852813742385713, 10.485281374238571, 24.313708498984763, 12.242640687119286]",73,0.10018363541107408,,,2.0610027135994637,,,0.18652732075916881
121,,,"[7.2426406871192848, 33.384776310850242, 14.313708498984763, 8.0710678118654755, 5.6568542494923806, 7.0710678118654755, 13.899494936611667, 6.6568542494923806, 5.6568542494923806, 47.870057685088796, 1.0, 12.485281374238571, 87.740115370177548, 33.55634918610405, 13.313708498984763, 9.0710678118654755, 7.8284271247461898, 12.485281374238571, 13.485281374238571, 25.384776310850242, 23.313708498984763, 5.6568542494923806, 1.4142135623730951, 9.6568542494923797, 20.313708498984763, 24.55634918610405, 2.8284271247461903, 5.6568542494923806, 24.142135623730955, 7.0710678118654755, 17.485281374238571, 2.4142135623730949, 28.798989873223338, 39.526911934581179, 8.4852813742385713, 31.384776310850242, 6.6568542494923806, 34.970562748477143, 7.2426406871192848, 8.4852813742385713, 17.55634918610405, 9.8994949366116671, 25.556349186104054, 4.2426406871192857, 9.8994949366116671, 6.2426406871192857, 2.8284271247461903, 1.4142135623730951, 2.8284271247461903, 5.6568542494923806, 2.8284271247461903, 10.242640687119286, 19.727922061357859, 16.656854249492383, 5.6568542494923806, 0, 6.2426406871192848, 8.8284271247461898, 2.8284271247461903, 1.0]",60,0.08390980691637133,,,1.5945295913109974,,,Fit Fail
122,,,"[6.6568542494923806, 12.071067811865477, 24.727922061357859, 6.6568542494923806, 24.313708498984766]",5,0.2516065805195873,,,0.33546455895976013,,,0.018443380626292489
123,,,"[75.497474683058286, 37.798989873223327, 10.071067811865476, 11.656854249492381, 7.0710678118654755, 5.8284271247461898, 7.8284271247461898, 9.4852813742385713, 28.798989873223338, 33.142135623730951, 18.313708498984763, 7.0710678118654755, 16.485281374238571, 1.0, 38.55634918610405, 9.8994949366116671, 1.0, 11.071067811865476, 8.4852813742385713, 22.970562748477146, 46.284271247461888, 17.656854249492383, 13.313708498984763, 28.313708498984763, 8.6568542494923797, 5.6568542494923806, 7.0710678118654755, 0, 48.112698372208087, 6.6568542494923797, 20.485281374238571, 7.0710678118654755, 1.4142135623730951, 28.313708498984763, 14.727922061357859, 18.313708498984763, 5.6568542494923806, 10.071067811865476, 8.4852813742385713, 7.0710678118654755, 25.727922061357859, 8.4852813742385713, 1.0, 44.284271247461888, 9.8994949366116671, 1.4142135623730951, 11.242640687119286, 1.0, 28.970562748477146, 7.0710678118654755, 73.840620433565903, 7.0710678118654755, 11.899494936611667, 8.4852813742385713, 43.384776310850235, 12.242640687119286, 5.2426406871192857, 39.727922061357859, 15.899494936611669, 11.242640687119284, 36.55634918610405, 10.656854249492381, 1.0, 30.970562748477146, 20.313708498984763, 11.656854249492381, 30.384776310850242, 5.6568542494923806, 28.213203435596434, 7.2426406871192848, 32.627416997969526, 6.6568542494923806, 7.0710678118654755, 11.485281374238571, 23.142135623730955, 1.0, 10.656854249492381, 15.485281374238571, 7.2426406871192848, 6.6568542494923806, 32.627416997969526, 30.213203435596434, 6.2426406871192848, 1.0, 34.627416997969526, 16.485281374238571, 9.6568542494923797, 21.727922061357859, 36.455844122715718, 1.0, 7.0710678118654755, 8.0710678118654755, 5.2426406871192848, 35.284271247461902, 7.0710678118654755, 1.0, 2.4142135623730949, 1.0, 6.2426406871192848, 7.0710678118654755, 8.4852813742385713, 23.384776310850242, 2.8284271247461903, 1.0, 13.485281374238571, 12.485281374238571, 1.4142135623730951, 23.485281374238571, 1.0, 6.6568542494923806, 5.6568542494923806, 10.65685424949238, 10.656854249492381, 39.284271247461902, 21.313708498984766, 16.65685424949238, 1.0, 0, 35.041630560342618, 17.55634918610405, 10.656854249492381, 16.899494936611667, 5.2426406871192857, 5.6568542494923806, 24.55634918610405, 6.0, 8.0710678118654755, 5.6568542494923806, 19.55634918610405, 27.970562748477146, 1.0, 8.0710678118654755, 26.242640687119287, 32.384776310850242, 5.6568542494923806, 22.970562748477146, 19.970562748477146, 1.4142135623730951, 1.4142135623730951, 10.071067811865476, 16.65685424949238, 12.242640687119286, 80.740115370177577, 34.041630560342618, 10.071067811865476, 5.6568542494923806, 3.8284271247461898, 0, 7.8284271247461898, 7.2426406871192848, 7.0710678118654755, 37.798989873223327, 16.313708498984763, 8.6568542494923797, 9.6568542494923815, 8.0710678118654755, 15.242640687119286, 1.0, 8.4852813742385713, 29.656854249492383, 16.727922061357859, 5.8284271247461898, 12.242640687119286, 1.4142135623730951, 5.6568542494923806, 7.0710678118654755, 32.970562748477143, 21.97056274847715, 0, 5.6568542494923806, 9.8994949366116671, 30.213203435596434, 8.0710678118654755, 17.313708498984763, 20.313708498984766, 34.627416997969526, 15.142135623730955, 27.142135623730958, 6.2426406871192848, 1.0, 5.6568542494923806, 17.727922061357859, 10.65685424949238, 25.970562748477146, 26.656854249492383, 17.65685424949238, 1.0, 5.6568542494923806, 31.384776310850242, 7.0710678118654755, 5.2426406871192848, 0, 87.083261120685179, 19.899494936611671, 6.2426406871192857, 11.485281374238571, 7.2426406871192848, 19.656854249492383, 9.8994949366116671, 10.071067811865476, 20.313708498984763, 4.0, 1.4142135623730951, 5.6568542494923806, 16.142135623730955, 35.213203435596427, 12.414213562373096, 1.0, 12.485281374238571, 16.071067811865479, 9.8284271247461898, 18.313708498984763, 1.0, 18.142135623730955, 6.6568542494923797, 36.142135623730951, 10.485281374238571, 7.6568542494923797, 52.870057685088788, 97.154328932550655, 10.071067811865477, 5.6568542494923806, 18.071067811865476, 8.0710678118654755, 14.242640687119286, 28.384776310850242, 9.8284271247461898, 5.6568542494923806, 0, 7.0710678118654755, 13.828427124746192, 20.899494936611667, 5.6568542494923806, 25.242640687119287, 1.4142135623730951, 8.6568542494923797, 35.384776310850242, 12.82842712474619, 12.313708498984763, 6.6568542494923797, 19.313708498984763, 17.485281374238575, 21.313708498984763, 10.071067811865476, 4.2426406871192857, 30.798989873223338, 35.727922061357852, 31.798989873223338, 10.828427124746192, 52.941125496954264, 5.6568542494923806, 10.242640687119286, 2.8284271247461903, 10.485281374238571, 5.2426406871192848, 14.485281374238573, 13.071067811865476, 10.65685424949238, 34.556349186104043, 1.0, 5.6568542494923806, 8.4852813742385713, 2.4142135623730949, 11.485281374238571, 0, 5.6568542494923806, 5.6568542494923806, 22.55634918610405, 5.2426406871192857, 34.87005768508881, 8.8284271247461898, 1.0, 26.899494936611667, 21.727922061357859, 0, 1.0, 35.87005768508881, 7.0710678118654755, 8.0710678118654755, 25.55634918610405, 36.87005768508881, 58.84062043356591, 7.2426406871192848, 5.2426406871192857, 41.112698372208094, 12.82842712474619, 17.313708498984763, 13.65685424949238, 17.899494936611667, 5.4142135623730949, 57.769552621700441, 7.0710678118654755, 28.041630560342625, 24.384776310850242, 7.0710678118654755, 16.485281374238571, 19.970562748477146, 5.2426406871192848, 9.0710678118654755, 19.313708498984763, 8.0710678118654755, 7.0710678118654755, 6.6568542494923797, 15.142135623730955, 23.384776310850242, 7.0710678118654755, 12.242640687119284, 8.4852813742385713, 8.4852813742385713, 6.6568542494923806, 1.0, 1.0, 29.485281374238575, 1.0, 7.0710678118654755, 7.6568542494923797, 11.071067811865476, 27.455844122715721, 58.840620433565917, 15.071067811865477, 8.0710678118654755, 7.0710678118654755, 13.727922061357859, 5.6568542494923806, 9.4852813742385713, 27.798989873223338, 29.627416997969529, 0, 5.8284271247461898, 14.071067811865476, 28.627416997969529, 8.2426406871192857, 5.6568542494923806, 20.970562748477146, 5.6568542494923806, 10.071067811865476, 1.0, 6.6568542494923806, 0, 8.4852813742385713, 15.313708498984763]",341,0.026960003753659346,,,5.8766814669161365,,,0.16490457809392253
124,,,"[8.0710678118654755, 7.0710678118654755, 13.485281374238571, 8.4852813742385713, 32.284271247461909, 42.112698372208094, 7.0710678118654755, 7.0710678118654755, 47.698484809834987, 52.112698372208072, 10.899494936611667, 11.313708498984763, 6.8284271247461898, 13.071067811865477, 21.142135623730955, 9.8994949366116671, 22.65685424949238, 9.8994949366116671, 10.242640687119286, 30.313708498984763, 21.485281374238571, 40.355339059327378, 14.313708498984763, 13.656854249492383, 12.727922061357859, 14.727922061357859, 14.485281374238571, 16.485281374238571, 10.899494936611667, 8.4852813742385713, 2.8284271247461903, 8.4852813742385713, 2.4142135623730949, 75.083261120685208, 2.0, 5.2426406871192857, 5.6568542494923806, 5.2426406871192848, 5.6568542494923806, 7.0710678118654755, 4.2426406871192857, 2.4142135623730949, 10.071067811865476, 1.4142135623730951, 0, 8.4852813742385713, 48.769552621700463, 7.0710678118654755, 7.6568542494923806, 24.627416997969529, 5.6568542494923806, 11.656854249492381, 39.727922061357859, 4.2426406871192857, 31.627416997969529, 13.727922061357859, 68.59797974644664, 20.313708498984763, 24.313708498984763, 1.0, 18.899494936611667, 9.8994949366116671, 14.071067811865476, 5.8284271247461898, 3.4142135623730949, 9.8994949366116671, 78.769552621700441, 20.970562748477146, 7.0710678118654755, 5.6568542494923806, 18.899494936611667, 18.142135623730955, 9.8994949366116671, 46.041630560342604, 21.142135623730955, 1.0, 26.899494936611671, 30.55634918610405, 60.012193308819732, 33.97056274847715, 23.970562748477146, 8.6568542494923797, 5.6568542494923806, 1.4142135623730951, 7.0710678118654755, 2.4142135623730949, 4.2426406871192857, 51.284271247461888, 1.0, 7.0710678118654755, 22.485281374238571, 5.6568542494923806, 48.870057685088781, 22.798989873223338, 41.627416997969519, 9.4852813742385713, 19.313708498984763, 8.4852813742385713, 17.071067811865476, 1.0, 1.0, 1.0, 26.313708498984766, 23.798989873223338, 20.970562748477146, 8.8284271247461898, 11.071067811865476, 7.0710678118654755]",108,0.0351143148442096,,,3.502397404608341,,,0.099258704471938408
125,,,"[34.627416997969526, 13.071067811865476, 1.4142135623730951, 5.2426406871192848, 8.6568542494923797, 9.0710678118654755]",6,0.25080790311076073,,,0.3343126251193185,,,0.067348082948652604
126,,,"[7.2426406871192848, 50.455844122715696, 8.0710678118654755, 11.071067811865476, 11.656854249492381, 12.727922061357859, 6.4142135623730949, 8.6568542494923797, 0, 6.6568542494923806, 7.8284271247461898, 7.0710678118654755]",12,0.13177957481699484,,,0.3547938307132013,,,Fit Fail
127,,,"[14.65685424949238, 10.071067811865476, 5.2426406871192848, 6.8284271247461898, 3.4142135623730949, 13.313708498984763, 6.2426406871192848, 22.384776310850242, 25.142135623730955, 9.6568542494923797, 5.6568542494923806, 39.142135623730951, 19.55634918610405, 8.4852813742385713, 48.041630560342611, 13.899494936611669, 12.313708498984763, 36.142135623730951, 0, 11.656854249492381, 11.485281374238571, 9.4142135623730958, 10.656854249492381, 17.071067811865476, 7.0710678118654755, 67.870057685088781, 11.242640687119287, 14.727922061357859, 51.041630560342597, 6.2426406871192848, 49.870057685088803, 9.8284271247461898, 5.6568542494923806, 13.313708498984763, 17.071067811865476, 1.0, 1.0, 14.071067811865476, 6.8284271247461898, 13.656854249492381]",40,0.03803589061829322,,,2.5510111199040466,,,0.77443635791934229
128,,,"[29.556349186104054, 8.4852813742385713, 8.4852813742385713, 6.6568542494923806, 9.8994949366116671, 3.8284271247461903, 14.727922061357859, 9.0710678118654755]",8,0.32280046587403793,,,0.2759726014020401,,,Fit Fail
129,,,"[51.455844122715689, 9.0710678118654755, 6.6568542494923797, 1.0, 5.6568542494923806, 10.485281374238571]",6,0.24875430608729385,,,0.5165461783119902,,,0.21622966460339613
130,,,"[14.313708498984763, 5.6568542494923806, 9.8284271247461898, 22.142135623730955, 26.142135623730955, 5.6568542494923806, 18.727922061357859, 8.6568542494923797, 7.0710678118654755, 1.4142135623730951, 9.8284271247461898, 10.071067811865476, 1.0, 4.8284271247461898, 7.8284271247461898, 9.8284271247461898, 5.6568542494923806, 10.485281374238571, 5.6568542494923806, 29.384776310850242]",20,0.15387784812850033,,,0.6804621408255745,,,0.027850414204490092
131,,,"[30.727922061357859, 10.656854249492381, 5.6568542494923806, 0, 22.142135623730955, 7.6568542494923806, 12.313708498984763, 1.0, 10.071067811865477]",9,0.14587691371964406,,,0.5969518721644471,,,Fit Fail
132,,,"[15.727922061357859, 21.899494936611667, 8.4852813742385713, 21.727922061357859, 26.970562748477146, 6.8284271247461898, 9.4142135623730958, 14.727922061357859, 34.384776310850242, 18.485281374238571, 8.4852813742385713, 6.6568542494923797, 9.4852813742385713, 15.414213562373096, 42.798989873223327, 38.870057685088803, 50.041630560342611, 7.6568542494923806, 38.698484809834994, 39.87005768508881, 13.071067811865477, 1.0, 8.4852813742385713, 17.071067811865476, 2.8284271247461903, 25.55634918610405, 11.899494936611667, 54.870057685088788, 39.798989873223334, 23.071067811865476, 5.2426406871192857, 0, 16.485281374238575, 18.485281374238571, 11.242640687119287, 10.828427124746192, 4.2426406871192857, 1.0, 6.8284271247461898, 7.0710678118654755, 6.2426406871192857, 6.8284271247461898, 0, 23.727922061357862, 1.4142135623730951, 21.384776310850242, 10.656854249492381, 12.485281374238571, 27.142135623730955, 26.970562748477146, 50.870057685088788, 15.142135623730955, 5.6568542494923806, 10.82842712474619, 11.313708498984763, 12.727922061357859, 0, 13.899494936611667, 26.384776310850242, 11.071067811865477, 0, 62.041630560342597, 7.0710678118654755, 0, 7.0710678118654755, 27.455844122715721, 15.727922061357859, 37.041630560342618, 8.4852813742385713, 10.82842712474619, 24.313708498984763, 7.0710678118654755, 4.4142135623730949, 11.071067811865477, 5.4142135623730949, 6.2426406871192848, 7.0710678118654755, 28.627416997969529, 3.8284271247461903, 14.071067811865476, 37.142135623730951, 10.656854249492381, 12.485281374238571, 9.8994949366116671, 10.242640687119286, 18.313708498984763, 20.798989873223338, 85.911688245431364, 13.727922061357859, 1.0, 9.6568542494923815, 9.0710678118654755, 7.8284271247461898, 34.213203435596427, 12.727922061357859]",95,0.053139180529074945,,,2.4358561001679067,,,Fit Fail
133,,,"[25.798989873223338, 13.656854249492381, 7.0710678118654755, 22.071067811865479, 81.840620433565917, 43.798989873223327, 14.071067811865476, 10.899494936611667, 11.071067811865477, 5.4142135623730949, 8.6568542494923797, 15.656854249492383, 2.4142135623730949, 87.597979746446626, 5.6568542494923806, 0, 0, 5.6568542494923806, 9.2426406871192857, 7.0710678118654755, 2.4142135623730949, 7.0710678118654755, 7.0710678118654755, 2.4142135623730949, 11.242640687119286, 6.2426406871192848, 5.6568542494923806, 7.6568542494923806, 34.798989873223334, 7.2426406871192848, 21.313708498984766, 5.2426406871192857, 16.313708498984763, 5.6568542494923806, 3.8284271247461898, 24.485281374238571, 0, 8.8284271247461898, 7.0710678118654755, 18.485281374238571, 11.313708498984763, 22.55634918610405, 14.142135623730955, 8.6568542494923797, 16.071067811865476, 46.45584412271571, 26.899494936611667, 35.698484809835001, 21.313708498984763, 52.384776310850228, 2.0, 47.941125496954278, 32.485281374238575, 7.8284271247461898, 6.2426406871192857, 8.4852813742385713, 5.6568542494923806, 22.55634918610405, 19.899494936611667, 7.0710678118654755, 6.8284271247461898, 26.656854249492383, 13.313708498984763, 13.899494936611667, 5.6568542494923806, 18.55634918610405, 8.6568542494923797, 8.4852813742385713, 23.485281374238571, 25.071067811865479, 0, 9.6568542494923797, 46.627416997969505, 1.0, 36.213203435596427, 48.112698372208079, 24.313708498984766, 1.0, 19.55634918610405, 27.727922061357859, 11.899494936611667, 11.242640687119286, 13.485281374238573, 14.727922061357859, 15.242640687119286, 23.727922061357859, 19.55634918610405, 21.798989873223338, 18.313708498984763, 6.6568542494923797, 57.384776310850221, 7.0710678118654755, 15.656854249492381, 8.4852813742385713, 34.798989873223334, 18.55634918610405]",96,0.047945469329246204,,,3.6899489623061212,,,0.10301103164432251
134,,,"[18.313708498984763, 7.0710678118654755, 9.0710678118654755, 1.0, 20.899494936611667, 7.0710678118654755, 8.0710678118654755, 7.0710678118654755]",8,0.212950951638964,,,0.23458525378739295,,,Fit Fail
135,,,"[5.6568542494923806, 6.4142135623730949, 16.656854249492383, 16.899494936611667, 34.97056274847715]",5,0.20530336968601987,,,0.3757247438606886,,,0.099595019362286083
136,,,"[33.627416997969526, 13.242640687119287, 4.2426406871192857, 0, 17.65685424949238, 31.727922061357859, 15.071067811865477, 1.0]",8,0.20128053528812676,,,0.37738775311411743,,,Fit Fail
137,,,"[45.798989873223313, 9.0710678118654755, 13.656854249492383, 3.8284271247461898, 17.242640687119284, 10.65685424949238, 12.485281374238571, 2.8284271247461903, 7.4142135623730949, 66.42640687119281, 5.6568542494923806, 7.6568542494923806, 0, 4.2426406871192857]",14,0.12421566324633342,,,0.7565779547701212,,,0.037796432160072203
